Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY35,OUT046,1146.315421
FDY36,OUT035,1227.495576
FDY36,OUT010,159.332107
FDY36,OUT018,1008.366886
FDY36,OUT013,1157.614062
FDY37,OUT049,2372.759972
FDY37,OUT017,2679.565061
FDY37,OUT018,1993.529774
FDY37,OUT010,346.8226604
FDY38,OUT027,6017.857821
FDY38,OUT046,3589.877806
FDY38,OUT035,3944.675207
FDY38,OUT018,3330.005988
FDY39,OUT035,3102.563571
FDY39,OUT013,3054.502157
FDY39,OUT046,2846.04488
FDY39,OUT017,3073.255571
FDY39,OUT045,2914.596044
FDY40,OUT049,779.6536133
FDY40,OUT035,818.0074739
FDY40,OUT027,1315.3057
FDY40,OUT045,824.2989449
FDY43,OUT045,2595.191616
FDY43,OUT035,2862.567349
FDY43,OUT013,2772.034436
FDY43,OUT046,2582.423208
FDY43,OUT017,2738.243659
FDY43,OUT027,4726.743317
FDY43,OUT049,2809.38599
FDY44,OUT013,3227.461877
FDY44,OUT035,3310.188258
FDY44,OUT017,3345.183667
FDY45,OUT013,4274.227697
FDY45,OUT046,3933.017554
FDY45,OUT010,631.3784811
FDY46,OUT045,2852.680027
FDY46,OUT013,3089.420394
FDY46,OUT046,2870.992868
FDY46,OUT018,2636.248997
FDY46,OUT035,3207.312382
FDY47,OUT019,313.4968084
FDY47,OUT017,2140.427194
FDY48,OUT017,1732.449136
FDY48,OUT027,2711.313025
FDY48,OUT049,1696.966365
FDY49,OUT018,2349.183076
FDY50,OUT049,1225.828967
FDY50,OUT013,1406.795013
FDY51,OUT017,3664.242542
FDY51,OUT045,3353.728966
FDY51,OUT013,3672.653061
FDY52,OUT027,1696.348204
FDY52,OUT035,1014.064445
FDY52,OUT018,815.966146
FDY52,OUT010,135.6789639
FDY55,OUT017,4292.860418
FDY56,OUT045,3606.404695
FDY56,OUT035,3831.329662
FDY57,OUT027,2492.605885
FDY58,OUT027,5867.288893
FDY58,OUT019,534.54323
FDY58,OUT045,3521.672974
FDY58,OUT013,3822.197427
FDY58,OUT010,570.8000435
FDY58,OUT035,3905.399181
FDY58,OUT046,3510.843682
FDY59,OUT010,217.4161904
FDY59,OUT017,1582.331857
FDY60,OUT018,1991.571385
FDY60,OUT049,2406.551544
FDY60,OUT035,2392.863883
FDY60,OUT013,2382.502477
FDZ01,OUT019,343.050759
FDZ01,OUT018,1444.130251
FDZ01,OUT017,2019.447364
FDZ01,OUT045,1669.961841
FDZ02,OUT035,1601.641162
FDZ02,OUT013,1547.146022
FDZ02,OUT018,1331.378432
FDZ02,OUT046,1533.737809
FDZ02,OUT049,1352.266307
FDZ03,OUT017,3086.20255
FDZ03,OUT027,4832.979427
FDZ03,OUT013,3110.660458
FDZ04,OUT035,1034.868264
FDZ04,OUT018,820.3061221
FDZ04,OUT027,1741.751786
FDZ07,OUT046,957.0824393
FDZ07,OUT013,937.0113399
FDZ07,OUT035,978.7219287
FDZ07,OUT017,912.0163265
FDZ07,OUT045,1063.230334
FDZ08,OUT046,1250.206754
FDZ08,OUT018,1116.664903
FDZ09,OUT018,2319.535816
FDZ09,OUT027,4256.095769
FDZ09,OUT045,2482.177763
FDZ10,OUT045,1928.287541
FDZ10,OUT018,1762.302738
FDZ10,OUT017,2107.763432
FDZ10,OUT035,2109.477434
FDZ12,OUT027,3706.933203
FDZ12,OUT035,2396.932912
FDZ12,OUT017,2336.513074
FDZ12,OUT045,2142.233414
FDZ13,OUT049,832.3538876
FDZ13,OUT010,97.87673985
FDZ13,OUT035,786.1397896
FDZ13,OUT027,1352.332835
FDZ13,OUT013,760.0211353
FDZ14,OUT018,1706.463853
FDZ14,OUT019,291.0868181
FDZ14,OUT049,1780.342154
FDZ14,OUT045,1987.130955
FDZ14,OUT035,2018.673125
FDZ14,OUT013,1973.995234
FDZ15,OUT019,288.0755786
FDZ15,OUT018,1652.507473
FDZ16,OUT049,3304.45709
FDZ16,OUT045,3124.526054
FDZ16,OUT018,2740.70612
FDZ16,OUT046,2959.17612
FDZ19,OUT045,2657.823512
FDZ19,OUT013,2887.74821
FDZ19,OUT049,2945.593973
FDZ19,OUT010,432.0269872
FDZ19,OUT018,2463.779458
FDZ19,OUT035,3015.873462
FDZ20,OUT018,3617.570991
FDZ20,OUT019,600.6127109
FDZ21,OUT045,1555.431922
FDZ22,OUT018,1133.677493
FDZ22,OUT013,1324.323264
FDZ22,OUT035,1350.626248
FDZ22,OUT046,1264.997894
FDZ23,OUT019,439.0455795
FDZ23,OUT017,3129.456086
FDZ23,OUT046,3240.551609
FDZ25,OUT017,3143.078635
FDZ25,OUT035,2911.764021
FDZ25,OUT049,2873.531187
FDZ26,OUT019,560.6607538
FDZ26,OUT045,3809.003421
FDZ27,OUT046,744.4441029
FDZ27,OUT018,630.3628531
FDZ27,OUT035,763.5533816
FDZ27,OUT027,1352.332835
FDZ28,OUT027,3288.131006
FDZ28,OUT019,304.2983004
FDZ28,OUT013,2099.490934
FDZ28,OUT049,2122.147461
FDZ28,OUT035,2166.217966
FDZ31,OUT017,3108.009697
FDZ31,OUT013,3185.115985
FDZ31,OUT045,3096.548876
FDZ32,OUT027,3128.978782
FDZ32,OUT017,1743.484848
FDZ32,OUT035,1782.745931
FDZ32,OUT046,1622.928781
FDZ32,OUT049,1771.968595
FDZ33,OUT045,2256.803803
FDZ33,OUT046,2296.956348
FDZ34,OUT018,2713.478389
FDZ34,OUT045,2928.828882
FDZ34,OUT017,3235.218378
FDZ34,OUT027,4958.221977
FDZ34,OUT049,3277.541411
FDZ35,OUT013,1671.50933
FDZ35,OUT019,251.916567
FDZ36,OUT045,2971.615071
FDZ36,OUT027,4810.244797
FDZ36,OUT049,3118.398891
FDZ36,OUT019,445.0801275
FDZ36,OUT010,457.42045
FDZ37,OUT035,1432.194454
FDZ37,OUT017,1767.349334
FDZ37,OUT018,1200.729685
FDZ37,OUT045,1461.709776
FDZ37,OUT049,1426.857262
FDZ38,OUT049,2634.097598
FDZ38,OUT045,2602.893356
FDZ38,OUT035,2951.08522
FDZ39,OUT010,243.0700243
FDZ39,OUT049,1717.006152
FDZ39,OUT013,1666.346456
FDZ40,OUT019,134.3143672
FDZ40,OUT035,867.707996
FDZ40,OUT046,817.8760333
FDZ40,OUT013,816.7232595
FDZ40,OUT010,111.6628636
FDZ43,OUT017,4066.9098
FDZ43,OUT045,3884.168544
FDZ43,OUT049,4103.83798
FDZ44,OUT027,3419.082765
FDZ44,OUT013,1922.455984
FDZ44,OUT045,1776.973563
FDZ44,OUT018,1651.086109
FDZ45,OUT046,3051.993663
FDZ45,OUT027,5067.50987
FDZ45,OUT035,3365.740397
FDZ45,OUT017,3330.017477
FDZ46,OUT027,2900.505564
FDZ46,OUT046,1679.998262
FDZ46,OUT045,1649.991356
FDZ46,OUT013,1811.316516
FDZ47,OUT018,1359.566387
FDZ47,OUT019,243.5731081
FDZ47,OUT013,1582.109004
FDZ47,OUT045,1626.459773
FDZ47,OUT010,232.6687236
FDZ48,OUT010,260.6591268
FDZ48,OUT035,1874.099264
FDZ48,OUT013,1832.511835
FDZ48,OUT027,2921.512362
FDZ49,OUT017,3880.075526
FDZ49,OUT018,3161.453226
FDZ49,OUT010,542.9674251
FDZ50,OUT046,2821.541024
FDZ50,OUT010,446.5806846
FDZ50,OUT035,3104.300987
FDZ50,OUT049,2873.354574
FDZ50,OUT019,439.5951876
FDZ50,OUT018,2613.936208
FDZ50,OUT045,2939.50062
FDZ50,OUT013,3057.944073
FDZ51,OUT046,1436.285973
FDZ51,OUT035,1616.179859
FDZ51,OUT018,1282.299053
FDZ52,OUT045,1663.467845
FDZ52,OUT010,260.7481737
FDZ55,OUT049,2684.667623
FDZ55,OUT013,2662.660671
FDZ56,OUT046,2600.8011
FDZ56,OUT010,414.2597909
FDZ56,OUT018,2386.088925
FDZ56,OUT017,2877.410466
FDZ57,OUT027,3389.972044
FDZ57,OUT049,2162.227035
FDZ57,OUT045,2098.015467
FDZ57,OUT010,302.6960248
FDZ58,OUT013,1957.329477
FDZ58,OUT045,1850.541681
FDZ59,OUT046,2899.427304
FDZ59,OUT035,2853.925442
FDZ59,OUT045,2676.27793
FDZ59,OUT017,2748.296567
FDZ60,OUT046,2026.624457
FDZ60,OUT013,1755.158215
FDZ60,OUT045,1624.10305
NCA05,OUT045,2282.732579
NCA05,OUT027,3831.377515
NCA05,OUT018,2112.118817
NCA06,OUT035,542.623563
NCA17,OUT027,3896.191419
NCA17,OUT010,361.6434984
NCA17,OUT035,2490.617857
NCA17,OUT049,2517.019624
NCA18,OUT018,1630.194685
NCA18,OUT017,1928.151666
NCA18,OUT035,1936.555895
NCA18,OUT027,3067.893066
NCA18,OUT049,2172.408415
NCA29,OUT027,4466.360783
NCA29,OUT049,3129.212852
NCA29,OUT045,2599.288419
NCA29,OUT019,404.6639744
NCA29,OUT018,2432.249692
NCA30,OUT045,2910.231389
NCA30,OUT017,3056.125263
NCA30,OUT027,4849.732323
NCA30,OUT018,2675.612317
NCA41,OUT018,2754.83804
NCA41,OUT027,4999.503013
NCA41,OUT013,2954.729209
NCA42,OUT018,2241.807341
NCA42,OUT035,2697.738693
NCA42,OUT046,2420.284256
NCA42,OUT049,2855.033221
NCA53,OUT027,1336.378176
NCA53,OUT035,764.7417741
NCA53,OUT013,462.5617426
NCA54,OUT018,2568.274523
NCA54,OUT017,3075.326032
NCA54,OUT027,4651.29942
NCA54,OUT049,3236.1536
NCA54,OUT035,3037.775328
NCB06,OUT046,2821.887035
NCB06,OUT045,2421.553799
NCB06,OUT049,2664.039947
NCB06,OUT018,2233.512646
NCB07,OUT013,3229.182835
NCB07,OUT045,2986.872109
NCB07,OUT046,3038.250063
NCB07,OUT017,3272.45468
NCB07,OUT018,2807.297172
NCB07,OUT035,3350.148826
NCB18,OUT017,1471.316385
NCB19,OUT013,1370.155817
NCB19,OUT045,1300.788731
NCB19,OUT018,1178.378954
NCB30,OUT017,3368.73194
NCB30,OUT013,3284.208747
NCB31,OUT013,4373.275714
NCB42,OUT049,1924.145837
NCB42,OUT046,2139.718062
NCB43,OUT046,2869.461377
NCB43,OUT010,456.8106612
NCB43,OUT049,3372.949472
NCB54,OUT045,1919.44019
NCB54,OUT027,3365.57526
NCB54,OUT035,2120.450954
NCB54,OUT046,2332.447015
NCB54,OUT019,309.5571769
NCB55,OUT035,932.4510658
NCB55,OUT017,796.3520931
NCB55,OUT019,144.8200511
NCB55,OUT027,1597.897151
NCB55,OUT049,1158.334673
NCC06,OUT018,1797.787223
NCC06,OUT019,303.2905309
NCC06,OUT027,3322.63207
NCC06,OUT010,305.3887817
NCC06,OUT035,2125.663202
NCC06,OUT045,1953.683982
NCC07,OUT017,1810.055479
NCC07,OUT018,1452.848145
NCC07,OUT019,251.9105325
NCC07,OUT010,250.8743846
NCC18,OUT019,408.9150814
NCC18,OUT013,2873.481468
NCC19,OUT018,2732.449367
NCC19,OUT045,2927.272346
NCC19,OUT049,3475.953772
NCC19,OUT017,3207.525324
NCC30,OUT045,2727.294826
NCC30,OUT027,4573.056928
NCC30,OUT018,2536.207733
NCC30,OUT017,3031.455554
NCC31,OUT027,4006.27755
NCC31,OUT018,2197.105879
NCC31,OUT046,2381.029078
NCC31,OUT045,2390.504019
NCC31,OUT019,374.9243293
NCC31,OUT017,2644.876949
NCC42,OUT027,3629.554627
NCC42,OUT017,2380.054306
NCC42,OUT010,333.6395559
NCC42,OUT035,2359.349129
NCC42,OUT018,1956.124842
NCC43,OUT027,6431.542201
NCC43,OUT045,3872.472605
NCC43,OUT035,4296.9641
NCC43,OUT019,590.5651885
NCC54,OUT019,567.1534632
NCC54,OUT046,4070.474891
NCC54,OUT027,6154.00289
NCC54,OUT017,4013.096116
NCC55,OUT019,99.3952231
NCC55,OUT049,816.7506721
NCC55,OUT027,1017.623507
NCC55,OUT013,509.6183044
NCC55,OUT046,567.5538294
NCC55,OUT045,527.1374165
NCC55,OUT017,567.3467111
NCD06,OUT035,738.725707
NCD06,OUT045,670.6687142
NCD06,OUT019,116.3875819
NCD06,OUT027,1270.766034
NCD07,OUT045,1743.834912
NCD07,OUT027,2929.024894
NCD07,OUT035,1874.054092
NCD07,OUT018,1586.453447
NCD18,OUT045,3544.980544
NCD18,OUT049,4103.117633
NCD19,OUT027,1459.094657
NCD19,OUT035,899.5305074
NCD19,OUT018,705.1727159
NCD30,OUT018,1359.105246
NCD30,OUT017,1683.844892
NCD30,OUT049,1820.421189
NCD30,OUT035,1624.22757
NCD30,OUT010,226.3375424
NCD30,OUT046,1475.541151
NCD31,OUT013,2679.192194
NCD31,OUT035,2754.937903
NCD31,OUT046,2530.432151
NCD31,OUT045,2512.776148
NCD42,OUT035,572.7086585
NCD42,OUT017,650.0660629
NCD42,OUT019,100.2442376
NCD42,OUT046,935.9875765
NCD43,OUT027,2712.909502
NCD43,OUT017,1791.702686
NCD43,OUT018,1448.470227
NCD43,OUT049,1934.282523
NCD43,OUT046,1609.145362
NCD43,OUT035,1741.047947
NCD54,OUT018,2012.961893
NCD54,OUT045,2197.204039
NCD55,OUT018,542.9562609
NCD55,OUT046,643.5249719
NCD55,OUT045,588.7855813
NCD55,OUT013,569.1737769
NCD55,OUT035,656.0142809
NCE06,OUT046,2478.925046
NCE06,OUT013,2652.290179
NCE06,OUT045,2455.757121
NCE06,OUT049,2939.7614
NCE06,OUT017,2657.53171
NCE07,OUT019,341.7765571
NCE07,OUT013,2349.84902
NCE07,OUT049,2577.50503
NCE18,OUT027,6450.952523
NCE18,OUT017,4257.936406
NCE18,OUT049,4435.020378
NCE19,OUT017,837.8230386
NCE19,OUT018,710.0497165
NCE19,OUT010,110.5323327
NCE30,OUT018,3020.052312
NCE30,OUT017,3542.346038
NCE30,OUT027,5481.325605
NCE31,OUT019,91.58930317
NCE31,OUT035,539.1939039
NCE42,OUT045,3609.249916
NCE42,OUT010,584.1477024
NCE42,OUT017,3981.409329
NCE42,OUT049,4158.623271
NCE43,OUT049,3067.917713
NCE43,OUT018,2384.591677
NCE43,OUT013,2789.199271
NCE43,OUT019,401.0297839
NCE43,OUT045,2596.707682
NCE54,OUT049,1465.673293
NCE55,OUT018,2520.193309
NCE55,OUT046,2698.657249
NCE55,OUT035,2996.16769
NCE55,OUT013,2912.974013
NCE55,OUT049,3198.425581
NCF06,OUT018,3692.879936
NCF06,OUT013,4359.59754
NCF06,OUT045,3968.815958
NCF06,OUT035,4404.5032
NCF06,OUT027,6640.943299
NCF06,OUT017,4461.772296
NCF07,OUT045,1490.894699
NCF07,OUT013,1630.251083
NCF18,OUT017,3178.332234
NCF18,OUT035,3225.739416
NCF18,OUT046,2916.334191
NCF18,OUT049,3435.874197
NCF18,OUT019,453.2648314
NCF19,OUT035,754.3172781
NCF19,OUT010,95.97186561
NCF19,OUT046,766.9325167
NCF19,OUT045,718.8808602
NCF19,OUT049,1023.347161
NCF30,OUT027,3289.858837
NCF30,OUT013,2049.039329
NCF30,OUT045,1933.489484
NCF30,OUT019,298.8867035
NCF31,OUT035,2578.586704
NCF31,OUT017,2574.501965
NCF31,OUT027,3943.257156
NCF42,OUT049,3205.889362
NCF43,OUT046,2175.040476
NCF43,OUT027,3711.985343
NCF43,OUT018,1992.070468
NCF43,OUT010,348.6452574
NCF54,OUT013,2870.039552
NCF54,OUT035,2911.124652
NCF54,OUT027,4416.637622
NCF54,OUT019,412.3965514
NCF54,OUT018,2425.414303
NCF54,OUT049,3138.350913
NCF55,OUT049,772.1020674
NCF55,OUT035,535.1248756
NCF55,OUT027,1022.741325
NCF55,OUT017,629.7544931
NCF55,OUT018,419.5281594
NCG06,OUT045,3932.523764
NCG06,OUT035,4419.590921
NCG06,OUT049,4574.078418
NCG06,OUT017,4414.32934
NCG07,OUT049,3403.258404
NCG07,OUT017,3160.223722
NCG18,OUT049,1921.163321
NCG18,OUT017,1772.9184
NCG18,OUT045,1562.98722
NCG18,OUT019,244.1046125
NCG18,OUT046,1586.736586
NCG19,OUT046,3611.802632
NCG19,OUT045,3613.387188
NCG19,OUT018,3364.031167
NCG19,OUT027,6016.129989
NCG19,OUT035,3978.235134
NCG19,OUT017,3773.066598
NCG30,OUT035,2123.421935
NCG30,OUT017,1993.234247
NCG30,OUT018,1722.939418
NCG42,OUT017,2190.179529
NCG42,OUT027,3362.983512
NCG42,OUT013,2148.765403
NCG42,OUT010,308.506464
NCG43,OUT035,1561.221916
NCG43,OUT049,1749.489488
NCG43,OUT017,1648.483279
NCG54,OUT035,2872.352476
NCG54,OUT017,2860.618585
NCG54,OUT049,3077.643662
NCG54,OUT013,2797.215493
NCG55,OUT045,1752.641792
NCG55,OUT035,1944.693951
NCG55,OUT027,2996.364868
NCG55,OUT046,1758.024665
NCG55,OUT018,1593.250894
NCH06,OUT013,4100.589919
NCH06,OUT035,4188.191433
NCH06,OUT049,4429.364957
NCH06,OUT046,3770.838783
NCH07,OUT018,2233.051505
NCH07,OUT027,4108.916826
NCH07,OUT046,2444.788112
NCH18,OUT017,4153.393071
NCH18,OUT019,575.4175446
NCH18,OUT045,3739.75612
NCH18,OUT046,3763.705098
NCH29,OUT046,1856.750596
NCH29,OUT019,232.5911592
NCH29,OUT027,2527.905187
NCH29,OUT049,1637.479585
NCH30,OUT013,1814.12512
NCH30,OUT019,273.4715083
NCH30,OUT017,1834.607603
NCH42,OUT045,3526.834447
NCH42,OUT019,539.258533
NCH42,OUT046,3538.894471
NCH42,OUT013,3808.973586
NCH42,OUT049,4132.928063
NCH43,OUT027,5585.627035
NCH43,OUT049,3890.865723
NCH43,OUT010,537.6022202
NCH54,OUT017,2680.14536
NCH54,OUT045,2401.318831
NCH54,OUT049,2901.988687
NCH55,OUT013,2074.265131
NCH55,OUT035,2114.689682
NCH55,OUT046,1955.348092
NCI06,OUT010,442.6886589
NCI06,OUT017,3050.062403
NCI06,OUT035,3026.207613
NCI06,OUT027,4649.637266
NCI06,OUT046,2758.82953
NCI17,OUT035,1630.628211
NCI17,OUT019,234.8387962
NCI17,OUT049,1597.400011
NCI18,OUT013,3712.145605
NCI18,OUT035,3794.294902
NCI29,OUT013,2047.770576
NCI30,OUT010,610.0551377
NCI30,OUT027,6361.807512
NCI30,OUT049,4424.208038
NCI30,OUT035,4184.716601
NCI31,OUT046,545.1052343
NCI31,OUT013,515.369746
NCI31,OUT017,502.9073776
NCI42,OUT019,497.0036995
NCI42,OUT045,3165.630929
NCI42,OUT017,3573.535098
NCI43,OUT045,710.0739795
NCI43,OUT049,1017.059158
NCI54,OUT013,1795.284072
NCI55,OUT018,1713.261301
NCI55,OUT046,1864.062039
NCI55,OUT017,2096.650138
NCJ05,OUT018,2171.874479
NCJ05,OUT045,2335.573864
NCJ06,OUT049,2226.19508
NCJ06,OUT045,1829.855317
NCJ06,OUT018,1670.019145
NCJ06,OUT046,1844.716245
NCJ06,OUT010,286.2374531
NCJ06,OUT027,3149.459867
NCJ17,OUT019,207.408062
NCJ17,OUT035,1407.915803
NCJ17,OUT027,2274.0301
NCJ17,OUT046,1669.139885
NCJ17,OUT049,1421.745036
NCJ18,OUT018,1636.95419
NCJ18,OUT019,288.8512502
NCJ18,OUT017,1788.014281
NCJ19,OUT017,796.1634359
NCJ19,OUT019,140.8804196
NCJ19,OUT049,904.9598691
NCJ19,OUT013,851.6414973
NCJ19,OUT035,941.1833186
NCJ29,OUT017,1463.268963
NCJ29,OUT046,1643.104538
NCJ30,OUT019,399.0202794
NCJ31,OUT035,4095.649708
NCJ31,OUT045,3668.768739
NCJ31,OUT010,596.7074787
NCJ31,OUT018,3421.790498
NCJ42,OUT013,1668.655982
NCJ42,OUT035,1708.676412
NCJ43,OUT045,2635.540142
NCJ43,OUT035,2991.000615
NCJ43,OUT013,2851.064269
NCJ43,OUT018,2477.911377
NCJ43,OUT049,3126.273408
NCJ54,OUT049,4152.923157
NCJ54,OUT017,3922.366034
NCJ54,OUT010,582.2428282
NCJ54,OUT018,3283.807279
NCK05,OUT049,1016.603728
NCK05,OUT045,925.1249933
NCK06,OUT018,1688.952181
NCK06,OUT017,2091.538879
NCK06,OUT046,1886.026683
NCK06,OUT049,2227.86936
NCK07,OUT027,4227.445083
NCK07,OUT013,2741.146682
NCK17,OUT010,79.16387608
NCK17,OUT035,633.4730457
NCK17,OUT046,983.4239787
NCK17,OUT018,512.3487769
NCK18,OUT017,2867.37843
NCK18,OUT019,390.988296
NCK18,OUT046,2546.754782
NCK19,OUT049,3292.424279
NCK19,OUT017,3193.05151
NCK19,OUT027,4964.936272
NCK29,OUT018,1721.018971
NCK29,OUT045,1882.696601
NCK30,OUT027,6501.342567
NCK30,OUT049,4553.540128
NCK30,OUT017,4286.572154
NCK30,OUT046,3872.281684
NCK31,OUT035,786.6888131
NCK31,OUT019,129.7578193
NCK31,OUT017,875.4980778
NCK31,OUT045,733.873415
NCK31,OUT013,781.216454
NCK31,OUT049,810.550434
NCK31,OUT010,103.6871791
NCK42,OUT013,3589.004176
NCK42,OUT035,3650.864262
NCK42,OUT049,3877.113939
NCK42,OUT018,3052.580243
NCK53,OUT019,243.8052061
NCK53,OUT045,1470.700201
NCK54,OUT046,1802.398086
NCK54,OUT019,281.8943447
NCK54,OUT035,1922.06237
NCL05,OUT017,689.3665785
NCL05,OUT045,634.4169907
NCL06,OUT046,4028.334491
NCL06,OUT027,6667.800476
NCL06,OUT017,4388.635951
NCL06,OUT035,4485.522383
NCL06,OUT013,4353.801353
NCL06,OUT018,3721.529032
NCL07,OUT017,634.4651576
NCL07,OUT013,555.4508578
NCL07,OUT035,631.7356297
NCL07,OUT049,660.680054
NCL07,OUT018,484.6219629
NCL17,OUT010,347.1720783
NCL17,OUT027,3690.114629
NCL17,OUT013,2048.902966
NCL17,OUT019,337.0552196
NCL17,OUT045,2170.783397
NCL17,OUT049,2399.132456
NCL18,OUT027,4976.702706
NCL18,OUT045,2958.894931
NCL19,OUT019,339.5289201
NCL19,OUT018,2034.390342
NCL19,OUT027,3686.724643
NCL19,OUT017,2421.687095
NCL19,OUT010,344.4793214
NCL29,OUT013,2344.549783
NCL30,OUT017,2152.550806
NCL30,OUT018,1772.979021
NCL30,OUT045,1933.449014
NCL30,OUT013,2055.878416
NCL41,OUT027,930.1406511
NCL41,OUT013,237.4294589
NCL41,OUT045,498.1360378
NCL42,OUT045,3788.541071
NCL42,OUT027,6272.596824
NCL42,OUT035,4166.793418
NCL42,OUT046,3745.850976
NCL53,OUT049,2968.483817
NCL54,OUT013,2921.03498
NCL54,OUT035,2941.758771
NCL54,OUT046,2659.886023
NCL54,OUT018,2448.226175
NCL54,OUT049,3187.568548
NCL55,OUT018,3586.464424
NCL55,OUT049,4305.865439
NCL55,OUT027,6504.732553
NCL55,OUT013,4246.148546
NCM05,OUT045,4056.392899
NCM05,OUT018,3807.091061
NCM05,OUT013,4157.788993
NCM05,OUT017,4466.885262
NCM06,OUT046,2377.482145
NCM06,OUT013,2510.762034
NCM07,OUT045,1266.585409
NCM17,OUT049,692.6632657
NCM17,OUT035,686.6483998
NCM17,OUT045,641.1350001
NCM17,OUT010,92.34021091
NCM18,OUT018,825.6822054
NCM18,OUT019,148.448207
NCM18,OUT017,960.0278664
NCM18,OUT013,931.8484659
NCM18,OUT035,983.9341767
NCM18,OUT046,972.3973493
NCM18,OUT010,136.631401
NCM19,OUT049,1887.548902
NCM19,OUT035,1850.91866
NCM19,OUT010,263.9549029
NCM19,OUT017,1864.605257
NCM19,OUT018,1555.34688
NCM26,OUT018,2158.241642
NCM26,OUT046,2349.431356
NCM26,OUT027,4004.681074
NCM26,OUT035,2580.873143
NCM29,OUT049,2171.908291
NCM29,OUT013,1873.045152
NCM30,OUT045,604.8832767
NCM30,OUT035,634.0220691
NCM31,OUT049,2367.059858
NCM31,OUT013,2356.732852
NCM31,OUT035,2403.333552
NCM31,OUT027,3640.457145
NCM31,OUT010,342.3140761
NCM41,OUT027,2422.805518
NCM41,OUT035,1524.141984
NCM41,OUT017,1559.729785
NCM41,OUT046,1762.401561
NCM42,OUT027,2871.920556
NCM42,OUT035,1827.828401
NCM42,OUT013,1726.445752
NCM42,OUT018,1512.603807
NCM42,OUT046,1662.66791
NCM42,OUT010,257.6304914
NCM42,OUT045,1638.603739
NCM43,OUT045,2513.840819
NCM43,OUT046,2513.101799
NCM43,OUT017,2816.711441
NCM53,OUT010,254.6018559
NCM53,OUT035,1772.870459
NCM53,OUT013,1492.117982
NCM53,OUT027,2756.65093
NCM54,OUT045,1907.520237
NCM54,OUT010,305.4778285
NCM54,OUT049,2313.68393
NCM54,OUT017,2129.514684
NCM54,OUT046,1967.07625
NCM55,OUT027,4817.024769
NCM55,OUT017,3118.173186
NCM55,OUT018,2607.100819
NCM55,OUT045,2835.598601
NCM55,OUT035,3129.173834
NCM55,OUT013,3070.534601
NCN05,OUT013,2792.594314
NCN05,OUT027,4769.095117
NCN06,OUT018,2325.37304
NCN06,OUT027,4258.621839
NCN06,OUT045,2471.282011
NCN06,OUT049,2996.442816
NCN07,OUT017,2203.223696
NCN07,OUT027,3395.756744
NCN07,OUT019,317.9006358
NCN14,OUT035,3099.088739
NCN14,OUT013,3056.223115
NCN14,OUT045,2833.5502
NCN14,OUT018,2609.55829
NCN17,OUT027,2653.279093
NCN17,OUT045,1510.105466
NCN17,OUT017,1697.399429
NCN17,OUT049,1672.945436
NCN18,OUT049,2067.640448
NCN18,OUT017,1749.249141
NCN18,OUT046,1714.175015
NCN19,OUT045,2912.812126
NCN19,OUT027,4856.446617
NCN19,OUT049,3185.93734
NCN26,OUT049,2155.76188
NCN26,OUT027,3058.587025
NCN26,OUT018,1605.847623
NCN26,OUT017,1988.58353
NCN29,OUT018,634.2796304
NCN29,OUT013,490.0970706
NCN29,OUT027,1346.482456
NCN29,OUT046,1093.008286
NCN30,OUT049,1785.498534
NCN30,OUT017,1645.754715
NCN30,OUT045,1472.829542
NCN41,OUT049,2051.758954
NCN41,OUT045,1854.678953
NCN41,OUT017,2031.964716
NCN41,OUT027,3202.375981
NCN41,OUT035,2075.96268
NCN42,OUT035,2488.925614
NCN42,OUT010,351.7561701
NCN42,OUT049,2686.254138
NCN42,OUT017,2534.89655
NCN43,OUT018,1709.344523
NCN43,OUT017,2097.858933
NCN43,OUT035,2046.426608
NCN43,OUT045,1868.687777
NCN53,OUT046,902.8583631
NCN53,OUT045,474.2556625
NCN53,OUT049,577.1276524
NCN54,OUT049,1513.759844
NCN54,OUT013,1245.29343
NCN54,OUT027,2084.837561
NCN54,OUT019,183.7582041
NCN55,OUT010,602.2643166
NCN55,OUT027,6147.288596
NCN55,OUT046,3705.104126
NCN55,OUT013,4002.629547
NCO02,OUT013,1004.039212
NCO02,OUT046,1036.640334
NCO02,OUT019,166.5397819
NCO05,OUT035,1672.281022
NCO05,OUT010,226.2484955
NCO06,OUT017,431.0640717
NCO06,OUT045,442.6330771
NCO06,OUT049,718.2707089
NCO07,OUT017,3626.734184
NCO07,OUT027,5498.144179
NCO07,OUT035,3625.442391
NCO07,OUT013,3520.799169
NCO07,OUT045,3245.957526
NCO14,OUT019,112.9121464
NCO14,OUT018,568.6867443
NCO14,OUT049,946.0827627
NCO14,OUT046,668.9967302
NCO14,OUT045,638.0219281
NCO17,OUT013,1671.372968
NCO17,OUT045,1791.966118
NCO18,OUT018,2522.113756
NCO18,OUT019,418.7244712
NCO18,OUT049,3204.125696
NCO18,OUT027,4616.864034
NCO18,OUT010,435.6654115
NCO26,OUT027,3065.366996
NCO26,OUT010,271.3207985
NCO26,OUT018,1589.334117
NCO29,OUT046,2894.795195
NCO29,OUT019,395.0133396
NCO30,OUT010,454.3918146
NCO30,OUT027,4742.970501
NCO30,OUT018,2631.44788
NCO30,OUT046,2815.41506
NCO41,OUT013,1311.596372
NCO41,OUT018,1341.094492
